No_of_wheels,Battery_Capacity,Vehicle_mass_kg,Driver_mass_kg,C_rr,Grade,area,air_density,radius_of_wheel,Gear_ratio,transmission_efficiency,motor_efficiency,Gross_vehivle_mass,g,motor_controller_efficiency,coefficient_of_drag,Distance_travel,Battery_Capacity_available
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85200.00002,-17.61883406
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85216.66668,-20.22137129
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85233.33335,-22.82390852
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85250.00002,-25.42644576
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85266.66668,-28.02898299
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85283.33335,-30.63152022
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85300.00002,-33.23405745
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85316.66668,-35.83659468
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85333.33335,-38.43913192
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85350.00002,-41.04166915
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85366.66668,-43.64420638
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85383.33335,-46.24674361
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85400.00002,-48.84928084
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85416.66668,-51.45181808
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85433.33335,-54.05435531
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85450.00002,-56.65689254
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85466.66668,-59.25942977
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85483.33335,-61.861967
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85500.00002,-64.46450424
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85516.66668,-67.06704147
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85533.33335,-69.6695787
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85550.00002,-72.27211593
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85566.66668,-74.87465316
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85583.33335,-77.4771904
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85600.00002,-80.07972763
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85616.66668,-82.68226486
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85633.33335,-85.28480209
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85650.00002,-87.88733932
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85666.66668,-90.48987656
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85683.33335,-93.09241379
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85700.00002,-95.69495102
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85716.66668,-98.29748825
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85733.33335,-100.9000255
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85750.00002,-103.5025627
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85766.66668,-106.1050999
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85783.33335,-108.7076372
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85800.00002,-111.3101744
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85816.66668,-113.9127116
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85833.33335,-116.5152489
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85850.00002,-119.1177861
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85866.66668,-121.7203233
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85883.33335,-124.3228606
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85900.00002,-126.9253978
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85916.66668,-129.527935
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85933.33335,-132.1304723
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85950.00002,-134.7330095
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85966.66668,-137.3355467
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85983.33335,-139.938084
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86000.00002,-142.5406212
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86016.66668,-145.1431584
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86033.33335,-147.7456957
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86050.00002,-150.3482329
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86066.66668,-152.9507701
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86083.33335,-155.5533074
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86100.00002,-158.1558446
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86116.66668,-160.7583818
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86133.33335,-163.3609191
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86150.00002,-165.9634563
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86166.66668,-168.5659935
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86183.33335,-171.1685307
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86200.00002,-173.771068
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86216.66668,-176.3736052
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86233.33335,-178.9761424
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86250.00002,-181.5786797
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86266.66668,-184.1812169
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86283.33335,-186.7837541
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86300.00002,-189.3862914
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86316.66668,-191.9888286
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86333.33335,-194.5913658
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86350.00002,-197.1939031
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86366.66668,-199.7964403
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86383.33335,-202.3989775
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86400.00002,-205.0015148
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86416.66668,-207.604052
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86433.33335,-210.2065892
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86450.00002,-212.8091265
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86466.66668,-215.4116637
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86483.33335,-218.0142009
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86500.00002,-220.6167382
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86516.66668,-223.2192754
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86533.33335,-225.8218126
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86550.00002,-228.4243499
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86566.66668,-231.0268871
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86583.33335,-233.6294243
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86600.00002,-236.2319615
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86616.66668,-238.8344988
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86633.33335,-241.437036
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86650.00002,-244.0395732
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86666.66668,-246.6421105
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86683.33335,-249.2446477
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86700.00002,-251.8471849
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86716.66668,-254.4497222
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86733.33335,-257.0522594
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86750.00002,-259.6547966
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86766.66668,-262.2573339
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86783.33335,-264.8598711
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86800.00002,-267.4624083
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86816.66668,-270.0649456
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86833.33335,-272.6674828
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86850.00002,-275.27002
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86866.66668,-277.8725573
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86883.33335,-280.4750945
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86900.00002,-283.0776317
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86916.66668,-285.680169
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86933.33335,-288.2827062
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86950.00002,-290.8852434
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86966.66668,-293.4877807
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,86983.33335,-296.0903179
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87000.00002,-298.6928551
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87016.66668,-301.2953923
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87033.33335,-303.8979296
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87050.00002,-306.5004668
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87066.66668,-309.103004
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87083.33335,-311.7055413
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87100.00002,-314.3080785
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87116.66668,-316.9106157
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87133.33335,-319.513153
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87150.00002,-322.1156902
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87166.66668,-324.7182274
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87183.33335,-327.3207647
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87200.00002,-329.9233019
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87216.66668,-332.5258391
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87233.33335,-335.1283764
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87250.00002,-337.7309136
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87266.66668,-340.3334508
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87283.33335,-342.9359881
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87300.00002,-345.5385253
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87316.66668,-348.1410625
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87333.33335,-350.7435998
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87350.00002,-353.346137
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87366.66668,-355.9486742
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87383.33335,-358.5512115
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87400.00002,-361.1537487
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87416.66668,-363.7562859
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87433.33335,-366.3588231
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87450.00002,-368.9613604
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87466.66668,-371.5638976
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87483.33335,-374.1664348
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87500.00002,-376.7689721
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87516.66668,-379.3715093
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87533.33335,-381.9740465
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87550.00002,-384.5765838
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87566.66668,-387.179121
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87583.33335,-389.7816582
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87600.00002,-392.3841955
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87616.66668,-394.9867327
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87633.33335,-397.5892699
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87650.00002,-400.1918072
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87666.66668,-402.7943444
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87683.33335,-405.3968816
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87700.00002,-407.9994189
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87716.66668,-410.6019561
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87733.33335,-413.2044933
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87750.00002,-415.8070306
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87766.66668,-418.4095678
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87783.33335,-421.012105
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87800.00002,-423.6146423
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87816.66668,-426.2171795
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87833.33335,-428.8197167
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87850.00002,-431.4222539
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87866.66668,-434.0247912
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87883.33335,-436.6273284
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87900.00002,-439.2298656
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87916.66668,-441.8324029
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87933.33335,-444.4349401
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87950.00002,-447.0374773
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87966.66668,-449.6400146
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,87983.33335,-452.2425518
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88000.00002,-454.845089
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88016.66668,-457.4476263
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88033.33335,-460.0501635
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88050.00002,-462.6527007
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88066.66668,-465.255238
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88083.33335,-467.8577752
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88100.00002,-470.4603124
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88116.66668,-473.0628497
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88133.33335,-475.6653869
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88150.00002,-478.2679241
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88166.66668,-480.8704614
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88183.33335,-483.4729986
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88200.00002,-486.0755358
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88216.66668,-488.6780731
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88233.33335,-491.2806103
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88250.00002,-493.8831475
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88266.66668,-496.4856847
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88283.33335,-499.088222
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88300.00002,-501.6907592
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88316.66668,-504.2932964
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88333.33335,-506.8958337
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88350.00002,-509.4983709
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88366.66668,-512.1009081
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88383.33335,-514.7034454
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88400.00002,-517.3059826
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88416.66668,-519.9085198
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88433.33335,-522.5110571
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88450.00002,-525.1135943
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88466.66668,-527.7161315
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,88483.33335,-530.3186688
